t	sumScr	maxInnSc	maxScr
927	4647.0	8.3	12.3
928	4636.5	8.5	12.0
929	4640.9	8.4	12.2
930	4657.5	8.4	12.4
931	4660.4	8.4	12.2
932	4666.1	8.4	12.8
933	4657.6	8.4	12.3
934	4673.2	8.4	12.5
935	4662.2	8.4	12.4
936	4670.7	8.4	12.4
937	4675.7	8.4	12.4
938	4688.5	8.4	12.4
939	4686.8	8.4	12.4
940	4697.2	8.4	12.0
941	4700.6	8.4	12.0
942	4690.0	8.6	12.3
943	4690.7	8.2	12.2
944	4707.1	8.2	12.4
945	4692.9	8.2	12.4
946	4693.6	8.2	12.1
947	4695.4	8.2	12.2
948	4690.7	8.2	12.3
949	4706.9	8.4	12.2
950	4694.5	8.4	12.1
951	4695.5	8.3	12.4
952	4713.4	8.2	12.7
953	4709.7	8.5	12.4
954	4717.3	8.5	12.3
955	4725.0	8.2	12.5
956	4717.8	8.2	12.8
957	4708.4	8.2	12.3
958	4703.8	8.3	12.4
959	4729.0	8.3	12.3
960	4723.0	8.2	12.5
961	4735.9	8.3	12.2
962	4733.8	8.3	12.6
963	4715.5	8.3	12.5
964	4731.2	8.3	12.6
965	4714.9	8.2	12.4
966	4732.0	8.3	12.6
967	4742.9	8.3	12.4
968	4737.9	8.3	12.6
969	4720.9	8.3	12.2
970	4739.5	8.3	12.2
971	4731.8	8.3	12.5
972	4746.9	8.4	12.8
973	4742.5	8.2	12.5
974	4735.1	8.2	12.2
975	4743.3	8.2	12.4
976	4741.5	8.2	12.2
977	4744.4	8.2	12.3
978	4744.6	8.2	12.6
979	4751.5	8.2	12.6
980	4745.5	8.2	12.4
981	4754.8	8.2	12.4
982	4734.2	8.2	12.5
983	4759.0	8.2	12.5
984	4764.1	8.2	12.5
985	4767.1	8.2	12.5
986	4769.4	8.2	12.2
987	4768.3	8.2	12.7
988	4770.8	8.2	12.7
989	4769.2	8.5	12.4
990	4755.6	8.5	12.7
991	4760.3	8.4	12.3
992	4761.9	8.2	12.5
993	4760.0	8.3	12.4
994	4767.2	8.3	12.5
995	4779.2	8.3	12.1
996	4762.7	8.3	12.1
997	4780.8	8.4	12.2
998	4776.6	8.3	12.4
999	4773.3	8.2	12.7
1000	4773.9	8.2	12.6
1001	4777.9	8.2	12.6
1002	4786.5	8.2	12.6
1003	4766.6	8.2	12.4
1004	4782.6	8.2	12.6
1005	4789.5	8.4	12.4
1006	4778.8	8.4	12.8
1007	4780.1	8.4	12.5
1008	4794.8	8.6	12.4
1009	4796.5	8.6	12.7
1010	4790.7	8.4	12.6
1011	4775.2	8.5	12.8
1012	4791.6	8.4	12.6
1013	4792.6	8.4	12.5
1014	4794.0	8.4	12.9
1015	4790.4	8.4	12.3
1016	4793.0	8.3	12.7
1017	4812.8	8.3	12.7
1018	4810.7	8.3	12.7
1019	4806.2	8.3	12.4
1020	4808.8	8.3	12.5
1021	4828.7	8.4	13.0
1022	4825.1	8.3	12.7
1023	4819.1	8.3	12.5
1024	4830.3	8.3	12.5
1025	4824.4	8.3	12.7
1026	4850.6	8.3	12.7
1027	4837.2	8.3	12.4
1028	4814.8	8.3	12.9
1029	4813.3	8.3	12.8
1030	4825.1	8.3	12.9
1031	4835.6	8.3	12.8
1032	4842.2	8.3	12.7
1033	4865.3	8.3	12.5
1034	4844.9	8.3	12.6
1035	4849.3	8.4	12.5
1036	4834.8	8.4	12.5
1037	4856.3	8.4	12.9
1038	4864.7	8.4	12.7
1039	4865.9	8.3	12.7
1040	4867.2	8.4	12.9
1041	4872.6	8.6	12.8
1042	4864.5	8.4	12.9
1043	4873.8	8.4	12.7
1044	4882.9	8.4	12.6
1045	4869.5	8.4	12.8
1046	4867.1	8.4	12.7
1047	4869.6	8.6	12.5
1048	4884.9	8.6	12.7
1049	4876.2	8.4	13.0
1050	4886.9	8.4	12.6
1051	4881.9	8.4	13.0
1052	4880.7	8.4	12.8
1053	4865.4	8.4	12.9
1054	4892.6	8.4	12.5
1055	4891.3	8.4	12.5
1056	4904.9	8.4	12.5
1057	4902.7	8.4	12.8
1058	4895.0	8.5	12.7
1059	4909.6	8.3	12.8
1060	4914.3	8.3	13.1
1061	4896.1	8.3	12.6
1062	4899.0	8.3	12.7
1063	4898.3	8.3	12.6
1064	4913.7	8.3	12.9
1065	4912.6	8.4	13.1
1066	4914.5	8.3	12.9
1067	4925.4	8.3	12.6
1068	4928.7	8.3	12.7
1069	4914.6	8.3	12.6
1070	4923.3	8.3	13.1
1071	4927.1	8.3	12.9
1072	4947.5	8.3	12.8
1073	4952.1	8.3	12.7
1074	4928.3	8.3	12.8
1075	4946.1	8.3	12.7
1076	4934.2	8.3	12.9
1077	4931.3	8.3	12.6
1078	4944.9	8.3	12.8
1079	4958.2	8.3	12.5
1080	4953.5	8.4	12.7
1081	4981.1	8.4	13.1
1082	4969.6	8.4	12.9
1083	4971.3	8.3	12.6
1084	4971.9	8.3	13.3
1085	4974.1	8.4	13.3
1086	4988.7	8.4	13.0
1087	4989.9	8.3	13.0
1088	5000.8	8.3	12.8
1089	5006.7	8.3	12.8
1090	5019.2	8.3	13.2
1091	5003.6	8.3	12.9
1092	5030.8	8.3	13.2
1093	5043.4	8.3	12.9
1094	5036.7	8.6	12.9
1095	5037.2	8.3	12.8
1096	5045.6	8.3	13.0
1097	5056.2	8.3	12.9
1098	5063.6	8.3	13.1
1099	5072.7	8.3	12.9
1100	5064.8	8.3	13.1
1101	5087.4	8.3	13.3
1102	5100.3	8.3	13.1
1103	5094.9	8.3	13.1
1104	5083.3	8.4	13.1
1105	5097.0	8.4	13.1
1106	5114.2	8.4	12.9
1107	5122.2	8.3	13.1
1108	5118.2	8.3	13.4
1109	5115.7	8.4	13.0
1110	5132.8	8.4	12.9
1111	5141.9	8.8	12.7
1112	5127.8	8.8	12.8
1113	5141.1	8.8	13.4
1114	5129.4	8.8	13.5
1115	5147.3	8.8	13.1
1116	5138.6	8.8	13.1
1117	5158.8	8.7	13.4
1118	5167.2	8.7	13.4
1119	5179.1	8.7	13.2
1120	5166.0	8.7	13.3
1121	5169.2	8.7	13.1
1122	5172.4	9.0	13.6
1123	5182.2	8.8	13.1
1124	5158.1	8.9	13.2
1125	5154.4	9.1	13.1
1126	5163.5	9.2	13.2
1127	5161.4	9.2	13.1
1128	5164.9	9.2	13.3
1129	5185.9	9.3	13.2
1130	5184.2	9.2	13.1
1131	5169.6	9.1	13.2
1132	5186.3	9.1	13.2
1133	5198.2	9.1	13.7
1134	5179.5	9.1	13.2
1135	5184.6	9.1	13.2
1136	5208.5	9.1	13.0
1137	5194.5	9.1	13.1
1138	5200.5	9.1	13.3
1139	5213.7	9.1	13.1
1140	5210.9	9.1	13.4
1141	5219.2	8.9	13.2
1142	5221.6	8.9	13.5
1143	5202.3	9.4	13.4
1144	5217.8	9.1	13.0
1145	5221.4	8.9	13.6
1146	5206.4	8.9	13.4
1147	5223.9	9.0	13.2
1148	5199.7	9.1	13.4
1149	5225.5	9.1	13.5
1150	5226.6	9.1	13.3
1151	5237.2	9.1	13.4
1152	5222.4	9.1	13.2
1153	5226.1	9.2	13.1
1154	5244.7	9.2	13.9
1155	5228.9	9.2	13.1
1156	5237.3	9.2	13.3
1157	5233.2	9.3	13.6
1158	5247.7	9.2	13.3
1159	5259.8	9.2	13.6
1160	5256.4	9.3	13.6
1161	5278.5	9.8	14.1
1162	5278.0	9.4	13.4
1163	5273.0	9.2	13.5
1164	5265.5	9.3	13.4
1165	5253.7	9.2	13.4
1166	5255.6	9.2	13.6
1167	5291.3	9.2	13.5
1168	5264.6	9.2	13.7
1169	5264.8	9.2	13.6
1170	5280.5	9.2	13.6
1171	5282.9	9.3	13.6
1172	5278.6	9.3	13.7
1173	5290.2	9.4	13.6
1174	5302.7	9.6	13.5
1175	5293.9	9.5	13.6
1176	5306.1	9.5	13.9
1177	5301.9	9.5	13.8
1178	5296.0	9.5	13.7
1179	5300.0	9.5	13.5
1180	5321.7	9.5	13.8
1181	5305.3	9.5	13.9
1182	5290.9	9.6	13.3
1183	5312.1	9.6	13.9
1184	5333.3	9.6	14.0
1185	5312.6	9.6	13.6
1186	5316.5	9.6	13.8
1187	5319.8	9.6	13.5
1188	5319.2	9.6	13.6
1189	5330.2	9.6	14.0
1190	5336.2	9.6	13.9
1191	5346.9	9.6	13.8
1192	5343.0	9.6	13.3
1193	5348.1	9.6	13.6
1194	5352.4	9.7	13.9
1195	5344.5	9.7	13.5
1196	5347.9	9.6	13.6
1197	5349.5	9.7	13.6
1198	5355.3	9.7	13.8
1199	5356.5	9.7	13.8
1200	5351.1	9.7	13.7
1201	5346.2	9.7	13.6
1202	5351.0	9.7	13.6
1203	5370.4	9.7	13.7
1204	5374.9	9.5	14.1
1205	5358.6	9.5	13.7
1206	5370.4	9.5	13.7
1207	5361.6	9.5	14.0
1208	5364.3	9.5	14.0
1209	5353.5	9.4	13.5
1210	5372.7	9.4	13.9
1211	5375.0	9.4	13.6
1212	5391.6	9.4	13.7
1213	5392.1	9.5	13.4
1214	5384.9	9.4	13.8
1215	5390.1	9.4	13.8
1216	5380.1	9.4	13.9
1217	5382.1	9.4	14.0
1218	5375.0	9.5	13.8
1219	5386.5	9.4	13.8
1220	5380.3	9.7	13.7
1221	5393.9	9.4	13.7
1222	5407.5	9.3	13.4
1223	5390.2	9.6	13.7
1224	5398.8	9.6	13.9
1225	5414.5	9.6	13.8
1226	5406.1	9.6	13.7
1227	5401.0	9.6	13.5
1228	5399.0	9.6	14.0
1229	5406.1	9.6	13.7
1230	5411.5	10.0	13.5
1231	5406.3	9.6	13.9
1232	5417.7	9.7	14.0
1233	5429.1	9.7	13.7
1234	5426.8	9.7	13.8
1235	5429.7	9.7	13.9
1236	5424.2	9.6	13.8
1237	5441.4	9.7	13.7
1238	5422.1	9.7	13.9
1239	5405.3	9.7	13.7
1240	5425.8	9.6	14.0
1241	5422.8	9.6	13.6
1242	5427.9	9.7	13.5
1243	5428.3	9.6	13.7
1244	5418.3	9.6	13.7
1245	5440.6	9.6	13.9
1246	5432.3	9.6	13.6
1247	5438.7	9.6	13.9
1248	5418.4	9.6	13.9
1249	5434.3	9.6	13.9
1250	5425.7	9.6	13.8
1251	5430.3	9.6	14.0
1252	5428.6	9.6	13.8
1253	5430.7	9.6	13.7
1254	5456.3	9.6	14.2
1255	5434.9	9.6	13.7
1256	5444.3	9.6	13.6
1257	5440.0	9.6	14.2
1258	5436.6	10.0	13.8
1259	5452.1	10.0	13.8
1260	5470.1	10.1	13.9
1261	5447.5	10.0	13.9
1262	5465.2	10.0	13.9
1263	5458.1	10.1	13.9
1264	5466.3	10.0	13.9
1265	5463.0	9.7	14.2
1266	5458.5	9.7	13.9
1267	5459.6	9.7	14.3
1268	5481.6	9.7	13.9
1269	5484.8	9.8	14.1
1270	5487.5	9.7	14.2
1271	5485.7	9.7	14.1
1272	5466.8	9.7	14.1
1273	5471.6	9.9	14.1
1274	5472.7	10.3	14.0
1275	5484.2	9.9	13.8
1276	5501.0	9.9	14.1
1277	5494.5	10.0	13.9
1278	5494.3	9.7	13.8
1279	5482.4	9.7	14.1
1280	5475.5	10.1	14.0
1281	5483.1	10.1	14.1
1282	5483.7	10.1	13.8
1283	5497.5	10.1	13.8
1284	5477.5	9.5	14.0
1285	5494.2	9.7	14.2
1286	5510.7	9.7	14.1
1287	5502.0	9.7	13.8
1288	5505.8	9.8	13.8
1289	5508.2	9.8	14.0
1290	5511.1	9.8	14.0
1291	5505.2	9.8	14.0
1292	5502.0	9.8	14.0
1293	5513.0	10.1	14.3
1294	5504.3	10.1	14.4
1295	5502.2	9.6	13.9
1296	5512.1	9.9	13.9
1297	5511.3	9.7	14.0
1298	5507.8	9.5	13.9
1299	5516.2	9.6	14.0
1300	5521.6	9.6	14.0
1301	5509.5	9.9	14.0
1302	5530.8	9.9	14.1
1303	5522.6	9.6	14.2
1304	5528.2	9.5	13.9
1305	5548.5	9.6	14.1
1306	5512.2	9.6	13.7
1307	5522.0	9.6	13.9
1308	5530.3	9.6	14.0
1309	5533.8	9.6	14.4
1310	5522.6	9.7	14.0
1311	5530.2	9.6	14.2
1312	5545.2	9.6	13.9
1313	5536.2	9.6	14.3
1314	5533.5	9.5	14.1
1315	5525.3	9.4	14.0
1316	5532.3	9.4	14.1
1317	5537.6	9.4	13.9
1318	5533.5	9.5	14.0
1319	5528.6	9.5	13.9
1320	5526.2	9.4	14.0
1321	5543.3	9.5	14.2
1322	5538.3	9.6	14.1
1323	5537.5	9.4	13.9
1324	5554.9	9.5	13.9
1325	5547.7	9.7	14.1
1326	5562.6	10.0	14.1
1327	5563.5	9.7	14.2
1328	5562.6	9.9	13.8
1329	5544.3	9.5	14.3
1330	5548.2	9.5	13.9
1331	5558.7	9.4	13.8
1332	5569.9	9.5	14.2
1333	5560.9	9.5	14.0
1334	5601.8	9.5	14.0
1335	5554.0	9.5	14.2
1336	5577.4	9.8	14.0
1337	5585.8	9.9	14.3
1338	5591.2	9.8	14.0
1339	5582.3	9.7	14.3
1340	5577.2	9.7	14.4
1341	5565.0	9.6	14.2
1342	5584.6	9.6	14.1
1343	5580.3	9.6	14.1
1344	5599.7	9.6	14.3
1345	5603.4	9.6	14.3
1346	5591.7	9.6	14.2
1347	5609.8	9.7	14.1
1348	5624.1	9.9	13.9
1349	5626.3	9.9	14.2
1350	5631.8	10.0	14.3
1351	5617.1	9.9	14.2
1352	5612.0	9.9	14.0
1353	5615.5	10.0	14.0
1354	5636.2	9.9	14.4
1355	5642.5	10.0	14.1
1356	5652.8	10.0	14.0
1357	5636.2	10.4	14.5
1358	5650.1	10.3	14.1
1359	5656.2	10.3	14.1
1360	5653.2	10.3	14.4
1361	5670.9	10.3	14.1
1362	5681.8	10.4	14.0
1363	5686.9	10.4	14.2
1364	5697.2	10.6	14.4
1365	5689.0	10.5	14.2
1366	5690.4	10.5	14.2
1367	5686.0	10.1	14.3
1368	5700.3	10.1	14.4
1369	5715.9	10.2	14.2
1370	5706.2	10.2	14.2
1371	5700.1	10.2	14.2
1372	5702.3	10.2	14.0
1373	5725.7	10.1	14.2
1374	5712.0	10.1	14.4
1375	5730.8	10.1	14.6
1376	5708.0	10.1	14.5
1377	5716.0	10.1	14.4
1378	5723.2	10.4	14.5
1379	5716.8	10.4	14.5
1380	5726.3	10.4	14.3
1381	5719.3	10.4	14.1
1382	5718.5	10.4	14.2
1383	5719.3	10.2	14.2
1384	5731.0	10.3	14.4
1385	5736.9	10.6	14.4
1386	5746.0	10.6	14.3
1387	5748.8	10.6	14.4
1388	5752.1	10.6	14.4
1389	5732.7	10.6	14.5
1390	5736.0	10.6	14.3
1391	5735.1	10.6	14.1
1392	5748.2	10.6	14.4
1393	5737.4	10.6	14.1
1394	5743.2	10.6	14.3
1395	5732.3	10.6	14.3
1396	5734.0	10.6	14.1
1397	5748.1	10.5	14.2
1398	5733.4	10.1	14.4
1399	5743.1	10.1	14.2
1400	5756.1	10.2	14.4
1401	5758.8	10.4	14.4
1402	5761.8	10.4	14.4
1403	5776.4	10.4	14.3
1404	5765.5	10.4	14.1
1405	5761.4	10.4	14.3
1406	5760.5	10.4	14.7
1407	5760.9	10.4	14.2
1408	5762.9	10.4	14.6
1409	5777.8	10.3	14.3
1410	5769.7	10.3	14.4
1411	5780.6	10.4	14.2
1412	5783.6	10.4	14.4
1413	5776.5	10.3	14.4
1414	5770.1	10.3	14.6
1415	5767.3	10.3	14.4
1416	5783.4	10.3	14.5
1417	5798.8	10.4	14.6
1418	5784.6	10.3	14.3
1419	5789.2	10.4	14.6
1420	5789.9	10.5	14.6
1421	5790.0	10.5	14.2
1422	5768.6	10.3	14.4
1423	5783.7	10.3	14.5
1424	5784.8	10.3	14.3
1425	5789.3	10.3	14.4
1426	5818.2	10.4	14.4
1427	5800.4	10.5	14.2
1428	5786.8	10.2	14.6
1429	5778.3	10.2	14.4
1430	5804.3	10.2	14.4
1431	5801.3	10.2	14.4
1432	5783.7	10.2	14.4
1433	5801.4	10.2	14.5
1434	5797.0	10.2	14.6
1435	5791.7	10.2	14.5
1436	5816.5	10.2	14.4
1437	5828.9	10.7	14.5
1438	5817.9	10.7	14.4
1439	5814.4	10.7	14.5
1440	5807.7	10.7	14.5
1441	5833.4	10.7	14.3
1442	5814.0	10.7	14.3
1443	5831.8	10.7	14.5
1444	5831.2	10.8	14.2
1445	5830.4	10.7	14.6
1446	5810.3	10.7	14.4
1447	5829.2	10.7	14.7
1448	5826.0	10.8	14.4
1449	5835.2	10.8	14.6
1450	5845.4	10.8	14.5
1451	5827.1	10.7	14.6
1452	5846.0	10.7	14.5
1453	5857.6	10.7	14.6
1454	5847.7	10.9	14.4
1455	5847.1	10.7	14.6
1456	5844.6	10.8	14.3
1457	5849.3	10.7	14.6
1458	5838.0	10.7	14.6
1459	5858.7	10.6	14.4
1460	5853.2	10.5	14.6
1461	5847.6	10.5	14.7
1462	5863.0	10.6	14.4
1463	5863.1	10.6	14.7
1464	5838.5	10.6	14.5
1465	5858.1	10.6	14.5
1466	5869.7	10.6	14.5
1467	5855.5	10.7	14.6
1468	5874.8	10.6	14.5
1469	5876.5	10.7	14.7
1470	5864.2	10.6	14.9
1471	5892.0	10.6	14.6
1472	5886.0	10.6	14.5
1473	5886.1	10.6	14.6
1474	5879.1	10.6	14.4
1475	5870.7	10.6	14.3
1476	5859.7	10.8	14.6
1477	5879.9	10.8	14.7
1478	5876.5	10.7	14.7
1479	5872.4	10.6	14.5
1480	5886.6	10.6	14.5
1481	5887.6	10.6	14.5
1482	5901.7	10.6	14.4
1483	5903.1	10.6	14.5
1484	5884.6	10.8	14.6
1485	5882.9	10.7	14.7
1486	5902.8	10.7	14.5
1487	5895.2	10.6	14.5
1488	5912.8	10.7	14.7
1489	5915.4	10.7	14.6
1490	5907.5	10.7	14.5
1491	5901.8	10.6	14.6
1492	5894.1	10.5	14.6
1493	5921.5	10.5	14.7
1494	5920.3	10.6	14.6
1495	5926.1	10.6	14.5
1496	5914.2	10.6	14.7
1497	5923.0	10.7	14.7
1498	5915.9	10.6	14.6
1499	5926.5	10.6	14.5
1500	5922.8	10.6	14.7
1501	5940.3	10.6	14.9
1502	5926.7	10.6	14.8
1503	5957.4	10.6	14.6
1504	5948.3	10.6	14.7
1505	5941.5	10.6	14.4
1506	5929.4	10.6	14.8
1507	5949.2	10.6	14.5
1508	5956.2	10.6	14.4
1509	5935.2	10.5	14.6
1510	5959.4	10.5	14.7
1511	5938.9	10.8	14.7
1512	5948.0	10.7	14.4
1513	5964.2	10.7	14.7
1514	5958.9	10.8	14.7
1515	5961.1	10.6	14.7
1516	5938.6	10.6	14.5
1517	5962.2	10.6	14.8
1518	5949.1	10.9	14.6
1519	5955.4	10.9	14.6
1520	5953.0	10.9	14.8
1521	5974.0	10.6	14.5
1522	5990.3	10.9	14.7
1523	5983.4	10.6	14.8
1524	5969.2	10.7	14.6
1525	5995.7	10.8	14.7
1526	5990.6	10.7	14.5
1527	5980.8	10.7	14.8
1528	5996.2	10.8	14.8
1529	6005.5	11.1	14.8
1530	6008.6	10.8	14.6
1531	6008.9	10.8	14.5
1532	6018.4	11.0	14.8
1533	6008.1	11.0	14.7
1534	6004.4	11.1	14.7
1535	6015.3	11.1	14.7
1536	6008.9	11.1	14.5
1537	6027.7	11.2	14.8
1538	6018.1	11.0	14.4
1539	6027.8	11.0	14.5
1540	6019.7	11.0	15.0
1541	6024.1	10.8	14.7
1542	6034.7	10.8	14.9
1543	6044.5	10.8	14.8
1544	6049.7	10.8	14.8
1545	6049.2	10.8	14.9
1546	6046.2	10.8	14.7
1547	6040.0	11.0	14.8
1548	6038.0	11.0	14.8
1549	6054.6	11.0	14.6
1550	6056.6	11.1	14.6
1551	6046.4	11.0	14.7
1552	6045.5	11.1	14.8
1553	6062.5	11.0	14.6
1554	6020.7	11.0	14.9
1555	6035.8	11.0	14.8
1556	6059.2	11.1	14.7
1557	6055.0	11.0	14.7
1558	6065.0	11.1	14.7
1559	6067.0	11.1	14.8
1560	6055.9	11.2	14.7
1561	6061.3	11.2	14.6
1562	6065.2	11.1	14.8
1563	6056.2	11.0	15.1
1564	6071.5	11.0	14.6
1565	6073.8	11.1	14.8
1566	6065.6	11.1	15.0
1567	6067.1	11.1	14.9
1568	6077.7	11.1	14.8
1569	6066.7	11.1	14.9
1570	6064.6	11.2	14.9
1571	6058.0	11.1	14.5
1572	6074.3	11.2	14.8
1573	6073.9	11.2	15.0
1574	6078.7	11.2	14.9
1575	6076.6	11.2	14.9
1576	6063.6	11.3	15.1
1577	6083.6	11.1	14.9
1578	6081.7	11.0	14.8
1579	6070.1	11.2	15.3
1580	6090.2	11.2	15.1
1581	6093.3	11.2	14.8
1582	6086.1	11.2	15.1
1583	6089.8	11.3	14.7
1584	6092.6	11.3	14.9
1585	6092.4	11.1	15.0
1586	6109.9	11.2	15.0
1587	6123.8	11.2	15.0
1588	6099.9	11.3	14.7
1589	6104.2	11.2	15.1
1590	6107.6	11.3	15.0
1591	6093.5	11.0	14.9
1592	6077.4	11.0	14.7
1593	6106.2	11.1	14.9
1594	6139.5	11.1	14.9
1595	6105.3	11.4	15.2
1596	6115.7	11.3	15.0
1597	6115.1	11.3	14.9
1598	6112.3	11.3	14.9
1599	6114.8	11.3	15.1
1600	6118.4	11.1	15.3
1601	6129.6	11.1	15.0
1602	6141.5	11.1	14.7
1603	6122.7	11.2	15.1
1604	6128.8	11.3	15.0
1605	6121.3	11.4	14.9
1606	6128.0	11.4	15.0
1607	6125.4	11.3	15.1
1608	6128.7	11.3	15.0
1609	6134.8	11.3	15.2
1610	6136.9	11.3	15.0
1611	6134.3	11.3	15.2
1612	6126.3	11.3	14.9
1613	6135.8	11.2	15.2
1614	6137.5	11.2	15.1
1615	6158.8	11.2	15.1
1616	6146.1	11.2	15.1
1617	6134.0	11.3	15.1
1618	6150.5	11.3	15.1
1619	6154.5	11.4	14.9
1620	6141.3	11.4	15.1
1621	6154.8	11.4	15.2
1622	6156.0	11.3	15.4
1623	6166.5	11.3	15.2
1624	6147.4	11.3	15.4
1625	6162.1	11.3	14.8
1626	6170.8	11.3	15.0
1627	6150.0	11.3	15.3
1628	6161.4	11.3	15.3
1629	6162.0	11.3	15.0
1630	6175.4	11.4	15.1
1631	6152.6	11.3	15.3
1632	6152.1	11.4	15.4
1633	6181.2	11.3	15.2
1634	6178.3	11.2	15.2
1635	6190.5	11.2	15.2
1636	6200.0	11.2	15.2
1637	6195.4	11.2	15.2
1638	6196.5	11.2	15.1
1639	6201.2	11.4	15.1
1640	6205.8	11.2	15.0
1641	6191.2	11.2	15.4
1642	6223.0	11.2	15.4
1643	6232.1	11.3	15.3
1644	6233.3	11.2	15.0
1645	6217.6	11.2	15.4
1646	6207.0	11.2	15.0
1647	6222.9	11.2	15.5
1648	6229.8	11.2	15.4
1649	6222.3	11.1	15.7
1650	6208.6	11.1	15.5
1651	6230.0	11.1	15.4
1652	6243.3	11.3	15.3
1653	6215.8	11.4	15.1
1654	6232.8	11.4	15.3
1655	6236.5	11.2	15.2
1656	6228.0	11.2	15.5
1657	6245.1	11.2	15.1
1658	6246.3	11.2	15.6
1659	6239.9	11.7	15.1
1660	6219.7	11.7	15.4
1661	6218.8	11.4	15.6
1662	6241.7	11.6	15.2
1663	6250.6	11.7	15.3
1664	6267.9	11.6	15.1
1665	6258.2	11.4	15.2
1666	6275.2	11.9	15.3
1667	6272.5	11.7	15.3
1668	6282.6	11.6	15.3
1669	6274.9	11.7	15.6
1670	6287.6	11.7	15.3
1671	6285.2	11.7	15.4
1672	6273.9	11.6	15.4
1673	6264.9	11.6	15.4
1674	6266.3	11.6	15.3
1675	6297.7	11.6	15.6
1676	6291.4	11.9	15.7
1677	6289.6	11.9	15.4
1678	6275.4	11.8	15.4
1679	6284.3	11.8	15.4
1680	6308.4	11.9	15.1
1681	6300.3	11.9	15.4
1682	6295.4	11.8	15.4
1683	6315.3	11.8	15.5
1684	6283.5	12.0	15.6
1685	6299.4	11.8	15.1
1686	6293.4	11.8	15.5
1687	6295.1	11.8	15.5
1688	6278.6	11.9	15.2
1689	6296.0	11.9	15.8
1690	6287.2	11.9	15.6
1691	6293.7	11.9	15.6
1692	6317.3	11.9	15.3
1693	6303.9	11.6	15.2
1694	6303.6	11.6	15.5
1695	6305.0	11.6	15.5
1696	6296.8	11.6	15.5
1697	6324.5	11.6	15.7
1698	6336.6	11.6	15.3
1699	6327.1	11.9	15.4
1700	6336.5	11.6	15.4
1701	6332.0	11.6	15.6
1702	6314.2	11.6	15.3
1703	6330.4	11.5	15.4
1704	6340.0	11.5	15.2
1705	6320.7	11.5	15.4
1706	6325.1	11.5	15.6
1707	6331.8	11.5	15.6
1708	6347.9	11.5	15.6
1709	6327.6	11.5	15.5
1710	6332.6	11.8	15.6
1711	6340.5	11.8	15.3
1712	6340.1	11.8	15.5
1713	6316.6	11.8	15.5
1714	6332.8	11.5	15.5
1715	6340.3	11.5	15.2
1716	6355.9	11.5	15.6
1717	6358.2	11.6	15.4
1718	6348.4	11.6	15.5
1719	6336.8	11.8	15.7
1720	6353.0	11.8	15.1
1721	6369.2	11.6	15.6
1722	6380.7	11.6	15.4
1723	6367.4	11.7	15.8
1724	6377.4	11.8	15.4
1725	6366.8	11.6	15.6
1726	6385.0	11.6	15.8
1727	6376.5	11.6	15.2
1728	6379.0	11.8	15.6
1729	6381.2	11.8	15.9
1730	6373.8	12.1	15.6
1731	6358.8	11.8	15.6
1732	6388.0	11.8	15.6
1733	6374.9	11.8	15.7
1734	6386.3	12.1	15.5
1735	6375.7	12.1	15.5
1736	6386.3	12.0	15.6
1737	6380.9	11.7	15.4
1738	6384.1	11.8	15.5
1739	6379.1	11.7	15.6
1740	6378.9	11.4	15.7
1741	6384.5	11.4	15.5
1742	6368.3	11.6	15.5
1743	6384.6	11.6	15.6
1744	6391.5	11.6	15.4
1745	6381.2	11.4	15.6
1746	6404.5	11.4	15.5
1747	6387.7	11.4	15.6
1748	6398.2	11.5	15.6
1749	6398.6	11.8	15.4
1750	6405.4	11.7	15.5
1751	6393.9	11.5	15.6
1752	6402.4	11.4	15.5
1753	6398.8	11.4	15.4
1754	6399.6	11.4	15.7
1755	6427.0	11.4	15.9
1756	6437.1	11.4	15.6
1757	6426.1	11.4	15.7
1758	6422.0	11.4	15.8
1759	6417.5	11.5	15.8
1760	6416.5	11.5	15.8
1761	6417.8	11.5	15.3
1762	6421.0	11.5	15.8
1763	6426.9	11.5	15.9
1764	6429.3	11.5	16.0
1765	6415.5	11.5	16.0
1766	6415.4	11.8	15.9
1767	6434.2	11.5	15.5
1768	6416.9	11.5	15.7
1769	6438.6	11.5	15.7
1770	6425.0	11.5	15.7
1771	6437.8	11.8	15.8
1772	6451.7	11.5	15.9
1773	6439.2	11.5	15.6
1774	6430.1	11.6	15.6
1775	6426.0	11.5	15.8
1776	6427.0	11.5	15.7
1777	6429.8	11.7	15.5
1778	6426.1	11.7	15.6
1779	6408.0	11.7	15.7
1780	6437.2	11.7	15.6
1781	6436.5	11.7	15.8
1782	6444.9	11.7	15.6
1783	6433.8	11.7	15.6
1784	6431.8	11.7	15.7
1785	6441.6	11.7	15.7
1786	6467.2	11.7	15.7
1787	6460.9	11.7	15.6
1788	6457.5	11.7	15.8
1789	6444.7	11.7	16.1
1790	6456.0	11.7	16.0
1791	6450.4	11.7	15.8
1792	6457.7	11.7	15.9
1793	6459.2	11.6	15.5
1794	6451.7	11.6	15.8
1795	6448.9	11.5	15.5
1796	6439.6	11.5	15.8
1797	6475.3	11.6	16.1
1798	6459.1	11.6	15.5
1799	6455.0	12.2	15.9
1800	6467.6	11.9	15.8
1801	6462.1	11.9	15.7
1802	6461.0	11.8	15.6
1803	6454.2	11.8	15.6
1804	6476.5	11.8	15.8
