t	sumScr	maxInnSc	maxScr
22723	6607.9	13.6	13.6
22724	6606.8	13.6	13.6
22725	6617.0	13.6	13.6
22726	6615.1	13.6	13.6
22727	6617.6	13.6	13.6
22728	6605.3	13.6	13.6
22729	6611.8	13.6	13.6
22730	6608.2	13.6	13.6
22731	6621.4	13.5	13.5
22732	6643.8	13.5	13.5
22733	6633.6	13.5	13.5
22734	6613.1	13.5	13.5
22735	6609.5	13.5	13.5
22736	6627.0	13.5	13.5
22737	6624.8	13.5	13.5
22738	6624.7	13.5	13.5
22739	6636.7	13.5	13.5
22740	6634.1	13.5	13.5
22741	6614.9	13.5	13.5
22742	6624.2	13.5	13.5
22743	6625.1	13.5	13.5
22744	6628.3	13.5	13.5
22745	6633.1	13.5	13.5
22746	6625.9	13.5	13.5
22747	6632.5	13.5	13.5
22748	6628.2	13.5	13.5
22749	6623.4	13.5	13.5
22750	6636.8	13.5	13.5
22751	6645.5	13.5	13.5
22752	6642.0	13.5	13.5
22753	6642.2	13.6	13.6
22754	6644.4	13.6	13.6
22755	6659.7	13.6	13.6
22756	6658.4	13.6	13.6
22757	6656.1	13.6	13.6
22758	6630.7	13.6	13.6
22759	6647.3	13.6	13.6
22760	6650.5	13.6	13.6
22761	6654.8	13.6	13.6
22762	6651.2	13.5	13.5
22763	6637.5	13.5	13.5
22764	6632.0	13.5	13.5
22765	6650.2	13.6	13.6
22766	6656.3	13.6	13.6
22767	6651.3	13.6	13.6
22768	6656.2	13.6	13.6
22769	6655.4	13.6	13.6
22770	6653.3	13.6	13.6
22771	6665.0	13.6	13.6
22772	6664.8	13.6	13.6
22773	6648.6	13.6	13.6
22774	6656.5	13.6	13.6
22775	6664.4	13.6	13.6
22776	6655.9	13.6	13.6
22777	6647.7	13.5	13.5
22778	6641.4	13.5	13.5
22779	6664.3	13.5	13.5
22780	6650.9	13.5	13.5
22781	6671.3	13.5	13.5
22782	6654.9	13.5	13.5
22783	6658.0	13.5	13.5
22784	6655.7	13.5	13.5
22785	6642.9	13.5	13.5
22786	6638.1	13.5	13.5
22787	6663.5	13.5	13.5
22788	6652.1	13.5	13.5
22789	6657.4	13.5	13.5
22790	6658.0	13.5	13.5
22791	6654.0	13.5	13.5
22792	6644.4	13.5	13.5
22793	6651.5	13.5	13.5
22794	6673.8	13.5	13.5
22795	6660.0	13.5	13.5
22796	6659.9	13.5	13.5
22797	6660.6	13.5	13.5
22798	6656.7	13.5	13.5
22799	6644.8	13.5	13.5
22800	6643.9	13.6	13.6
22801	6634.4	13.6	13.6
22802	6639.4	13.6	13.6
22803	6654.2	13.6	13.6
22804	6650.3	13.6	13.6
22805	6643.0	13.6	13.6
22806	6657.2	13.6	13.6
22807	6656.2	13.6	13.6
22808	6653.0	13.6	13.6
22809	6642.8	13.6	13.6
22810	6650.6	13.6	13.6
22811	6656.2	13.6	13.6
22812	6655.2	13.6	13.6
22813	6654.7	13.6	13.6
22814	6662.5	13.6	13.6
22815	6659.1	13.6	13.6
22816	6672.4	13.6	13.6
22817	6669.3	13.6	13.6
22818	6668.6	13.6	13.6
22819	6675.1	13.6	13.6
22820	6659.0	13.6	13.6
22821	6646.8	13.6	13.6
22822	6651.8	13.6	13.6
22823	6652.2	13.6	13.6
22824	6637.6	13.6	13.6
22825	6627.4	13.6	13.6
22826	6640.1	13.6	13.6
22827	6632.9	13.6	13.6
22828	6641.7	13.5	13.5
22829	6643.2	13.5	13.5
22830	6649.5	13.5	13.5
22831	6654.6	13.5	13.5
22832	6664.3	13.5	13.5
22833	6648.4	13.5	13.5
22834	6636.5	13.5	13.5
22835	6649.1	13.5	13.5
22836	6652.9	13.5	13.5
22837	6657.2	13.5	13.5
22838	6656.4	13.5	13.5
22839	6660.5	13.5	13.5
22840	6657.6	13.5	13.5
22841	6646.3	13.5	13.5
22842	6661.0	13.5	13.5
22843	6633.6	13.5	13.5
22844	6649.6	13.5	13.5
22845	6639.6	13.5	13.5
22846	6629.5	13.5	13.5
22847	6646.6	13.5	13.5
22848	6655.8	13.5	13.5
22849	6625.7	13.5	13.5
22850	6639.1	13.5	13.5
22851	6639.8	13.5	13.5
22852	6634.3	13.5	13.5
22853	6642.2	13.5	13.5
22854	6650.6	13.5	13.5
22855	6639.7	13.5	13.5
22856	6636.8	13.5	13.5
22857	6642.9	13.5	13.5
22858	6658.9	13.5	13.5
22859	6660.4	13.5	13.5
22860	6659.8	13.5	13.5
22861	6664.5	13.5	13.5
22862	6662.5	13.5	13.5
22863	6657.2	13.5	13.5
22864	6666.1	13.5	13.5
22865	6649.6	13.5	13.5
22866	6657.8	13.5	13.5
22867	6645.1	13.5	13.5
22868	6649.5	13.5	13.5
22869	6643.4	13.5	13.5
22870	6645.9	13.5	13.5
22871	6651.1	13.5	13.5
22872	6649.3	13.5	13.5
22873	6657.5	13.5	13.5
22874	6661.4	13.5	13.5
22875	6662.7	13.5	13.5
22876	6671.9	13.5	13.5
22877	6656.1	13.5	13.5
22878	6661.3	13.5	13.5
22879	6644.4	13.5	13.5
22880	6651.6	13.5	13.5
22881	6644.5	13.5	13.5
22882	6655.6	13.5	13.5
22883	6639.1	13.5	13.5
22884	6645.4	13.5	13.5
22885	6634.6	13.5	13.5
22886	6629.6	13.5	13.5
22887	6639.5	13.5	13.5
22888	6644.1	13.5	13.5
22889	6666.0	13.5	13.5
22890	6659.2	13.5	13.5
22891	6644.4	13.5	13.5
22892	6643.1	13.5	13.5
22893	6646.8	13.5	13.5
22894	6637.8	13.5	13.5
22895	6651.0	13.5	13.5
22896	6665.1	13.5	13.5
22897	6673.0	13.5	13.5
22898	6678.0	13.5	13.5
22899	6656.9	13.5	13.5
22900	6637.5	13.5	13.5
22901	6647.1	13.5	13.5
22902	6658.2	13.5	13.5
22903	6650.9	13.5	13.5
22904	6659.5	13.5	13.5
22905	6661.0	13.5	13.5
22906	6671.2	13.5	13.5
22907	6664.6	13.5	13.5
22908	6652.0	13.5	13.5
22909	6662.4	13.6	13.6
22910	6648.1	13.5	13.5
22911	6654.5	13.5	13.5
22912	6654.7	13.5	13.5
22913	6651.3	13.6	13.6
22914	6646.7	13.6	13.6
22915	6653.9	13.6	13.6
22916	6656.6	13.6	13.6
22917	6657.4	13.6	13.6
22918	6649.0	13.5	13.5
22919	6655.7	13.5	13.5
22920	6642.6	13.5	13.5
22921	6653.2	13.5	13.5
22922	6640.8	13.5	13.5
22923	6650.5	13.5	13.5
22924	6648.3	13.5	13.5
22925	6629.3	13.5	13.5
22926	6636.6	13.5	13.5
22927	6644.2	13.5	13.5
22928	6635.0	13.5	13.5
22929	6640.6	13.6	13.6
22930	6646.2	13.6	13.6
22931	6654.2	13.6	13.6
22932	6647.0	13.6	13.6
22933	6642.3	13.5	13.5
22934	6645.6	13.5	13.5
22935	6654.0	13.5	13.5
22936	6649.5	13.5	13.5
22937	6668.4	13.5	13.5
22938	6645.3	13.5	13.5
22939	6668.6	13.5	13.5
22940	6666.1	13.6	13.6
22941	6659.9	13.6	13.6
22942	6658.8	13.6	13.6
22943	6652.0	13.6	13.6
22944	6654.1	13.6	13.6
22945	6657.8	13.6	13.6
22946	6658.0	13.6	13.6
22947	6650.7	13.6	13.6
22948	6668.2	13.6	13.6
22949	6660.1	13.6	13.6
22950	6638.0	13.6	13.6
22951	6637.7	13.6	13.6
22952	6637.5	13.6	13.6
22953	6633.4	13.6	13.6
22954	6653.1	13.6	13.6
22955	6646.0	13.6	13.6
22956	6646.7	13.6	13.6
22957	6648.5	13.6	13.6
22958	6661.7	13.6	13.6
22959	6666.1	13.6	13.6
22960	6658.8	13.7	13.7
22961	6652.1	13.7	13.7
22962	6643.0	13.7	13.7
22963	6652.4	13.6	13.6
22964	6653.4	13.6	13.6
22965	6656.5	13.6	13.6
22966	6644.6	13.6	13.6
22967	6652.2	13.6	13.6
22968	6664.3	13.6	13.6
22969	6656.8	13.6	13.6
22970	6665.3	13.6	13.6
22971	6656.2	13.6	13.6
22972	6658.1	13.6	13.6
22973	6668.2	13.6	13.6
22974	6672.7	13.6	13.6
22975	6663.5	13.6	13.6
22976	6656.7	13.6	13.6
22977	6652.0	13.6	13.6
22978	6645.2	13.6	13.6
22979	6651.7	13.6	13.6
22980	6663.6	13.7	13.7
22981	6661.3	13.7	13.7
22982	6665.1	13.7	13.7
22983	6656.4	13.7	13.7
22984	6668.6	13.7	13.7
22985	6660.4	13.7	13.7
22986	6657.2	13.7	13.7
22987	6664.1	13.7	13.7
22988	6658.8	13.7	13.7
22989	6672.4	13.7	13.7
22990	6659.6	13.7	13.7
22991	6672.0	13.7	13.7
22992	6670.3	13.7	13.7
22993	6653.1	13.7	13.7
22994	6640.8	13.7	13.7
22995	6654.5	13.7	13.7
22996	6661.3	13.7	13.7
22997	6686.2	13.7	13.7
22998	6692.9	13.7	13.7
22999	6672.5	13.7	13.7
23000	6680.0	13.7	13.7
23001	6673.2	13.7	13.7
23002	6688.9	13.7	13.7
23003	6693.0	13.7	13.7
23004	6706.0	13.7	13.7
23005	6703.7	13.7	13.7
23006	6702.0	13.7	13.7
23007	6697.1	13.7	13.7
23008	6667.7	13.7	13.7
23009	6682.3	13.7	13.7
23010	6697.1	13.8	13.8
23011	6686.1	13.8	13.8
23012	6689.7	13.8	13.8
23013	6698.5	13.8	13.8
23014	6696.9	13.8	13.8
23015	6700.6	13.8	13.8
23016	6688.9	13.8	13.8
23017	6689.8	13.8	13.8
23018	6713.9	13.8	13.8
23019	6723.4	13.8	13.8
23020	6716.7	13.8	13.8
23021	6716.0	13.8	13.8
23022	6721.8	13.8	13.8
23023	6732.1	13.8	13.8
23024	6730.6	13.8	13.8
23025	6722.7	13.8	13.8
23026	6727.8	13.8	13.8
23027	6720.2	13.8	13.8
23028	6715.3	13.8	13.8
23029	6714.4	13.8	13.8
23030	6713.0	13.8	13.8
23031	6729.6	13.8	13.8
23032	6725.9	13.8	13.8
23033	6728.3	13.8	13.8
23034	6731.8	13.8	13.8
23035	6713.7	13.8	13.8
23036	6730.6	13.8	13.8
23037	6746.5	13.8	13.8
23038	6720.7	13.8	13.8
23039	6733.9	13.8	13.8
23040	6735.8	13.8	13.8
23041	6723.5	13.8	13.8
23042	6742.3	13.8	13.8
23043	6741.0	13.8	13.8
23044	6764.7	13.8	13.8
23045	6776.9	13.8	13.8
23046	6753.0	13.8	13.8
23047	6752.9	13.8	13.8
23048	6759.5	13.8	13.8
23049	6772.4	13.8	13.8
23050	6770.1	13.8	13.8
23051	6766.7	13.8	13.8
23052	6764.3	13.8	13.8
23053	6774.4	13.8	13.8
23054	6774.5	13.8	13.8
23055	6773.1	13.8	13.8
23056	6783.0	13.9	13.9
23057	6751.3	13.9	13.9
23058	6771.3	13.9	13.9
23059	6773.1	13.9	13.9
23060	6771.0	13.8	13.8
23061	6791.8	13.9	13.9
23062	6785.4	13.9	13.9
23063	6778.4	13.9	13.9
23064	6781.2	13.9	13.9
23065	6780.0	13.9	13.9
23066	6769.3	13.9	13.9
23067	6772.5	13.9	13.9
23068	6772.9	13.9	13.9
23069	6761.4	13.9	13.9
23070	6768.1	13.9	13.9
23071	6783.1	13.9	13.9
23072	6766.2	13.9	13.9
23073	6779.6	13.9	13.9
23074	6775.9	13.9	13.9
23075	6780.3	13.9	13.9
23076	6777.1	13.9	13.9
23077	6793.0	13.9	13.9
23078	6800.3	13.9	13.9
23079	6782.1	13.9	13.9
23080	6799.5	13.9	13.9
23081	6792.0	13.9	13.9
23082	6793.1	13.9	13.9
23083	6780.7	13.9	13.9
23084	6777.3	13.9	13.9
23085	6792.9	13.9	13.9
23086	6788.4	13.9	13.9
23087	6797.6	13.9	13.9
23088	6788.8	13.9	13.9
23089	6800.4	13.9	13.9
23090	6789.0	13.9	13.9
23091	6794.4	13.9	13.9
23092	6800.1	13.9	13.9
23093	6787.7	13.9	13.9
23094	6777.2	13.9	13.9
23095	6793.2	13.9	13.9
23096	6801.5	13.9	13.9
23097	6788.1	13.9	13.9
23098	6811.5	13.9	13.9
23099	6798.2	13.9	13.9
23100	6808.7	13.9	13.9
23101	6811.1	13.9	13.9
23102	6808.9	13.9	13.9
23103	6804.7	13.9	13.9
23104	6808.2	13.9	13.9
23105	6817.1	13.9	13.9
23106	6824.5	13.9	13.9
23107	6816.8	13.9	13.9
23108	6803.6	13.9	13.9
23109	6803.5	13.9	13.9
23110	6818.1	13.9	13.9
23111	6835.4	13.9	13.9
23112	6814.4	13.9	13.9
23113	6821.7	13.9	13.9
23114	6821.9	13.9	13.9
23115	6833.4	13.9	13.9
23116	6822.3	13.9	13.9
23117	6824.1	13.9	13.9
23118	6809.9	13.9	13.9
23119	6826.3	13.9	13.9
23120	6825.6	13.9	13.9
23121	6820.5	13.9	13.9
23122	6835.5	13.9	13.9
23123	6819.3	13.9	13.9
23124	6834.0	13.9	13.9
23125	6838.1	13.9	13.9
23126	6822.1	13.9	13.9
23127	6819.0	13.9	13.9
23128	6824.2	13.9	13.9
23129	6841.3	13.9	13.9
23130	6832.1	13.9	13.9
23131	6832.4	13.9	13.9
23132	6838.6	13.9	13.9
23133	6842.1	13.9	13.9
23134	6850.8	13.9	13.9
23135	6830.2	13.9	13.9
23136	6836.9	13.9	13.9
23137	6842.8	13.9	13.9
23138	6852.3	13.9	13.9
23139	6851.1	13.9	13.9
23140	6849.4	13.9	13.9
23141	6840.6	13.9	13.9
23142	6856.2	13.9	13.9
23143	6826.4	13.9	13.9
23144	6810.9	13.9	13.9
23145	6820.2	13.9	13.9
23146	6829.0	13.9	13.9
23147	6832.0	13.9	13.9
23148	6831.4	13.9	13.9
23149	6852.8	13.9	13.9
23150	6844.3	13.9	13.9
23151	6821.9	13.9	13.9
23152	6841.3	13.9	13.9
23153	6842.9	13.9	13.9
23154	6830.9	13.9	13.9
23155	6825.0	13.9	13.9
23156	6825.6	13.9	13.9
23157	6832.5	13.9	13.9
23158	6833.1	13.9	13.9
23159	6837.0	13.9	13.9
23160	6828.0	13.9	13.9
23161	6836.1	13.9	13.9
23162	6833.7	13.9	13.9
23163	6833.5	13.9	13.9
23164	6833.9	13.9	13.9
23165	6842.1	13.9	13.9
23166	6840.7	13.9	13.9
23167	6832.4	13.9	13.9
23168	6826.2	13.9	13.9
23169	6841.1	13.9	13.9
23170	6848.3	13.9	13.9
23171	6841.5	13.9	13.9
23172	6838.5	13.9	13.9
23173	6837.6	13.9	13.9
23174	6838.4	13.9	13.9
23175	6834.6	13.9	13.9
23176	6838.9	13.9	13.9
23177	6859.3	13.9	13.9
23178	6839.3	13.9	13.9
23179	6841.2	13.9	13.9
23180	6858.7	13.9	13.9
23181	6842.7	13.9	13.9
23182	6860.9	13.9	13.9
23183	6859.8	13.9	13.9
23184	6841.5	13.9	13.9
23185	6861.6	13.9	13.9
23186	6839.8	13.9	13.9
23187	6850.9	13.9	13.9
23188	6848.5	13.9	13.9
23189	6849.4	13.9	13.9
23190	6852.2	13.9	13.9
23191	6854.7	13.9	13.9
23192	6851.8	13.9	13.9
23193	6833.2	13.9	13.9
23194	6850.5	13.9	13.9
23195	6860.4	13.9	13.9
23196	6855.0	13.9	13.9
23197	6854.8	13.9	13.9
23198	6847.2	13.9	13.9
23199	6847.9	13.9	13.9
23200	6839.6	13.9	13.9
23201	6839.8	13.9	13.9
23202	6853.7	13.9	13.9
23203	6850.8	13.9	13.9
23204	6837.6	13.9	13.9
23205	6837.4	13.9	13.9
23206	6844.5	13.9	13.9
23207	6856.2	13.9	13.9
23208	6858.7	13.9	13.9
23209	6844.6	13.9	13.9
23210	6848.8	13.9	13.9
23211	6847.0	13.9	13.9
23212	6853.0	13.9	13.9
23213	6862.7	13.9	13.9
23214	6856.6	13.9	13.9
23215	6854.2	13.9	13.9
23216	6848.8	13.9	13.9
23217	6847.0	13.9	13.9
23218	6854.6	13.9	13.9
23219	6853.9	13.9	13.9
23220	6850.7	13.9	13.9
23221	6852.8	13.9	13.9
23222	6851.3	13.9	13.9
23223	6839.6	13.9	13.9
23224	6850.4	13.9	13.9
23225	6844.5	13.9	13.9
23226	6859.1	13.9	13.9
23227	6859.0	13.9	13.9
23228	6838.6	13.9	13.9
23229	6827.7	13.9	13.9
23230	6836.1	13.9	13.9
23231	6825.4	13.9	13.9
23232	6831.2	13.9	13.9
23233	6828.5	13.9	13.9
23234	6849.9	13.9	13.9
23235	6856.1	13.9	13.9
23236	6830.8	13.9	13.9
23237	6827.8	13.9	13.9
23238	6828.5	13.9	13.9
23239	6834.8	13.9	13.9
23240	6836.2	13.9	13.9
23241	6852.1	13.9	13.9
23242	6847.5	13.9	13.9
23243	6864.1	13.9	13.9
23244	6851.6	13.9	13.9
23245	6838.7	13.9	13.9
23246	6838.9	13.9	13.9
23247	6822.6	13.9	13.9
23248	6830.7	13.9	13.9
23249	6840.2	13.9	13.9
23250	6839.0	13.9	13.9
23251	6846.2	13.9	13.9
23252	6861.3	13.9	13.9
23253	6860.7	13.9	13.9
23254	6855.8	13.9	13.9
23255	6840.2	13.9	13.9
23256	6842.6	13.9	13.9
23257	6839.4	13.9	13.9
23258	6844.4	13.9	13.9
23259	6849.7	13.9	13.9
23260	6853.9	13.9	13.9
23261	6853.6	13.9	13.9
23262	6852.1	13.9	13.9
23263	6854.9	13.9	13.9
23264	6838.3	13.9	13.9
23265	6834.9	13.9	13.9
23266	6847.3	13.9	13.9
23267	6862.5	13.9	13.9
23268	6860.7	13.9	13.9
23269	6856.6	13.9	13.9
23270	6847.3	13.9	13.9
23271	6864.2	13.9	13.9
23272	6852.5	13.9	13.9
23273	6849.7	13.9	13.9
23274	6861.2	13.9	13.9
23275	6845.5	13.9	13.9
23276	6857.0	13.9	13.9
23277	6865.8	13.9	13.9
23278	6856.0	13.9	13.9
23279	6836.7	13.9	13.9
23280	6814.4	13.9	13.9
23281	6842.0	13.9	13.9
23282	6841.7	13.9	13.9
23283	6853.4	13.9	13.9
23284	6852.3	13.9	13.9
23285	6850.7	13.9	13.9
23286	6838.5	13.9	13.9
23287	6838.9	13.9	13.9
23288	6846.3	13.9	13.9
23289	6845.7	13.9	13.9
23290	6847.6	13.9	13.9
23291	6857.6	13.9	13.9
23292	6862.8	13.9	13.9
23293	6849.5	13.9	13.9
23294	6857.7	13.9	13.9
23295	6847.1	13.9	13.9
23296	6852.2	13.9	13.9
23297	6835.6	13.9	13.9
23298	6845.7	13.9	13.9
23299	6832.6	13.9	13.9
23300	6845.3	13.9	13.9
23301	6858.4	13.9	13.9
23302	6860.7	13.9	13.9
23303	6872.1	13.9	13.9
23304	6865.5	13.9	13.9
23305	6854.8	13.9	13.9
23306	6858.6	13.9	13.9
23307	6859.6	13.9	13.9
23308	6855.9	13.9	13.9
23309	6865.4	13.9	13.9
23310	6858.8	13.9	13.9
23311	6847.8	13.9	13.9
23312	6858.2	13.9	13.9
23313	6840.1	13.9	13.9
23314	6848.3	13.9	13.9
23315	6847.7	13.9	13.9
23316	6858.4	13.9	13.9
23317	6851.3	13.9	13.9
23318	6862.2	13.9	13.9
23319	6864.1	13.9	13.9
23320	6852.2	13.9	13.9
23321	6848.2	13.9	13.9
23322	6848.3	13.9	13.9
23323	6848.5	13.9	13.9
23324	6849.8	13.9	13.9
23325	6833.7	13.9	13.9
23326	6837.8	13.9	13.9
23327	6837.8	13.9	13.9
23328	6827.0	13.9	13.9
23329	6842.4	13.9	13.9
23330	6822.5	13.9	13.9
23331	6826.8	13.9	13.9
23332	6841.6	13.9	13.9
23333	6857.3	13.9	13.9
23334	6857.1	13.9	13.9
23335	6844.3	13.9	13.9
23336	6845.3	13.9	13.9
23337	6837.9	13.9	13.9
23338	6865.0	13.9	13.9
23339	6860.6	13.9	13.9
23340	6837.9	13.9	13.9
23341	6846.7	13.9	13.9
23342	6840.8	13.9	13.9
23343	6854.4	13.9	13.9
23344	6857.7	13.9	13.9
23345	6852.2	13.9	13.9
23346	6845.2	13.9	13.9
23347	6827.4	13.9	13.9
23348	6847.2	13.9	13.9
23349	6823.8	13.9	13.9
23350	6856.8	13.9	13.9
23351	6829.6	13.9	13.9
23352	6868.2	13.9	13.9
23353	6861.1	13.9	13.9
23354	6856.6	13.9	13.9
23355	6836.5	13.9	13.9
23356	6844.6	13.9	13.9
23357	6843.1	13.9	13.9
23358	6852.6	13.9	13.9
23359	6843.9	13.9	13.9
23360	6845.7	13.9	13.9
23361	6832.0	13.9	13.9
23362	6849.1	13.9	13.9
23363	6856.9	13.9	13.9
23364	6846.6	13.9	13.9
23365	6852.6	13.9	13.9
23366	6844.0	13.9	13.9
23367	6824.9	13.9	13.9
23368	6838.6	13.9	13.9
23369	6850.5	13.9	13.9
23370	6853.3	13.9	13.9
23371	6844.8	13.9	13.9
23372	6832.1	13.9	13.9
23373	6830.2	13.9	13.9
23374	6819.2	13.9	13.9
23375	6846.1	13.9	13.9
23376	6843.5	13.9	13.9
23377	6854.0	13.9	13.9
23378	6860.0	13.9	13.9
23379	6849.0	13.9	13.9
23380	6862.2	13.9	13.9
23381	6858.0	13.9	13.9
23382	6845.6	13.9	13.9
23383	6826.3	13.9	13.9
23384	6841.3	13.9	13.9
23385	6839.3	13.9	13.9
23386	6843.8	13.9	13.9
23387	6821.0	13.9	13.9
23388	6840.6	13.9	13.9
23389	6849.2	13.9	13.9
23390	6855.1	13.9	13.9
23391	6848.8	13.9	13.9
23392	6850.5	13.9	13.9
23393	6844.4	13.9	13.9
23394	6832.9	13.9	13.9
23395	6844.6	13.9	13.9
23396	6841.6	13.9	13.9
23397	6838.9	13.9	13.9
23398	6846.8	13.9	13.9
23399	6835.8	13.9	13.9
23400	6851.1	13.9	13.9
23401	6846.7	13.9	13.9
23402	6841.0	13.9	13.9
23403	6835.3	13.9	13.9
23404	6836.3	13.9	13.9
23405	6844.7	13.9	13.9
23406	6840.1	13.9	13.9
23407	6843.6	13.9	13.9
23408	6826.3	13.9	13.9
23409	6835.6	13.9	13.9
23410	6854.2	13.9	13.9
23411	6852.5	13.9	13.9
23412	6848.9	13.9	13.9
23413	6865.9	13.9	13.9
23414	6848.6	13.9	13.9
23415	6856.9	13.9	13.9
23416	6845.6	13.9	13.9
23417	6833.7	13.9	13.9
23418	6831.7	13.9	13.9
23419	6842.7	13.9	13.9
23420	6859.1	13.9	13.9
23421	6867.2	13.9	13.9
23422	6861.7	13.9	13.9
23423	6849.6	13.9	13.9
23424	6852.3	13.9	13.9
23425	6844.6	13.9	13.9
23426	6869.7	13.9	13.9
23427	6861.0	13.9	13.9
23428	6851.6	13.9	13.9
23429	6852.1	13.9	13.9
23430	6845.3	13.9	13.9
23431	6841.5	13.9	13.9
23432	6830.7	13.9	13.9
23433	6843.0	13.9	13.9
23434	6839.1	13.9	13.9
23435	6840.5	13.9	13.9
23436	6854.2	13.9	13.9
23437	6836.2	13.9	13.9
23438	6844.6	13.9	13.9
23439	6837.2	13.9	13.9
23440	6872.7	13.9	13.9
23441	6861.4	13.9	13.9
23442	6864.3	13.9	13.9
23443	6851.2	13.9	13.9
23444	6864.2	13.9	13.9
23445	6860.3	13.9	13.9
23446	6844.5	13.9	13.9
23447	6835.3	13.9	13.9
23448	6855.4	13.9	13.9
23449	6851.5	13.9	13.9
23450	6844.7	13.9	13.9
23451	6840.1	13.9	13.9
23452	6850.1	13.9	13.9
23453	6847.9	13.9	13.9
23454	6852.1	13.9	13.9
23455	6842.0	13.9	13.9
23456	6837.1	13.9	13.9
23457	6840.6	13.9	13.9
23458	6837.1	13.9	13.9
23459	6819.1	13.9	13.9
23460	6841.5	13.9	13.9
23461	6850.0	13.9	13.9
23462	6828.6	13.9	13.9
23463	6842.8	13.9	13.9
23464	6840.2	13.9	13.9
23465	6844.1	13.9	13.9
23466	6854.0	13.9	13.9
23467	6842.6	13.9	13.9
23468	6844.8	13.9	13.9
23469	6858.4	13.9	13.9
23470	6848.8	13.9	13.9
23471	6844.8	13.9	13.9
23472	6840.0	13.9	13.9
23473	6839.2	13.9	13.9
23474	6835.1	13.9	13.9
23475	6844.9	13.9	13.9
23476	6831.8	13.9	13.9
23477	6837.1	13.9	13.9
23478	6847.8	13.9	13.9
23479	6841.9	13.9	13.9
23480	6842.4	13.9	13.9
23481	6833.9	13.9	13.9
23482	6846.1	13.9	13.9
23483	6844.9	13.9	13.9
23484	6834.6	13.9	13.9
23485	6851.2	13.9	13.9
23486	6852.1	13.9	13.9
23487	6865.8	13.9	13.9
23488	6856.8	13.9	13.9
23489	6843.5	13.9	13.9
23490	6838.7	13.9	13.9
23491	6840.8	13.9	13.9
23492	6852.8	13.9	13.9
23493	6850.6	13.9	13.9
23494	6834.4	13.9	13.9
23495	6851.1	13.9	13.9
23496	6842.3	13.9	13.9
23497	6849.9	13.9	13.9
23498	6830.3	13.9	13.9
23499	6830.5	13.9	13.9
23500	6834.4	13.9	13.9
23501	6828.9	13.9	13.9
23502	6832.5	13.9	13.9
23503	6840.8	13.9	13.9
23504	6855.1	13.9	13.9
23505	6845.2	13.9	13.9
23506	6836.3	13.9	13.9
23507	6859.5	13.9	13.9
23508	6847.7	13.9	13.9
23509	6856.3	13.9	13.9
23510	6845.5	13.9	13.9
23511	6843.2	13.9	13.9
23512	6830.4	13.9	13.9
23513	6835.6	13.9	13.9
23514	6823.9	13.9	13.9
23515	6821.2	13.9	13.9
23516	6841.7	13.9	13.9
23517	6852.6	13.9	13.9
23518	6842.2	13.9	13.9
23519	6829.6	13.9	13.9
23520	6844.3	13.9	13.9
23521	6820.3	13.9	13.9
23522	6836.0	13.9	13.9
23523	6851.1	13.9	13.9
23524	6842.3	13.9	13.9
23525	6835.2	13.9	13.9
23526	6856.5	13.9	13.9
23527	6854.2	13.9	13.9
23528	6852.9	13.9	13.9
23529	6839.8	13.9	13.9
23530	6848.8	13.9	13.9
23531	6854.5	13.9	13.9
23532	6849.2	13.9	13.9
23533	6857.3	13.9	13.9
23534	6844.1	13.9	13.9
23535	6856.2	13.9	13.9
23536	6870.2	13.9	13.9
23537	6860.6	13.9	13.9
23538	6848.3	13.9	13.9
23539	6853.2	13.9	13.9
23540	6862.2	13.9	13.9
23541	6850.5	13.9	13.9
23542	6847.8	13.9	13.9
23543	6849.9	13.9	13.9
23544	6852.6	13.9	13.9
23545	6857.3	13.9	13.9
23546	6830.7	13.9	13.9
23547	6847.5	13.9	13.9
23548	6854.0	13.9	13.9
23549	6848.4	13.9	13.9
23550	6835.1	13.9	13.9
23551	6854.7	13.9	13.9
23552	6857.7	13.9	13.9
23553	6854.3	13.9	13.9
23554	6852.1	13.9	13.9
23555	6855.8	13.9	13.9
23556	6857.7	13.9	13.9
23557	6838.4	13.9	13.9
23558	6844.2	13.9	13.9
23559	6860.0	13.9	13.9
23560	6865.0	13.9	13.9
23561	6857.7	13.9	13.9
23562	6863.6	13.9	13.9
23563	6848.6	13.9	13.9
23564	6860.2	13.9	13.9
23565	6852.4	13.9	13.9
23566	6855.6	13.9	13.9
23567	6839.0	13.9	13.9
23568	6845.4	13.9	13.9
23569	6846.1	13.9	13.9
23570	6839.2	13.9	13.9
23571	6850.9	13.9	13.9
23572	6845.6	13.9	13.9
23573	6849.2	13.9	13.9
23574	6845.8	13.9	13.9
23575	6848.0	13.9	13.9
23576	6845.7	13.9	13.9
23577	6839.6	13.9	13.9
23578	6841.4	13.9	13.9
23579	6849.4	13.9	13.9
23580	6834.3	13.9	13.9
23581	6841.8	13.9	13.9
23582	6843.9	13.9	13.9
23583	6849.8	13.9	13.9
23584	6825.0	13.9	13.9
23585	6834.1	13.9	13.9
23586	6836.9	13.9	13.9
23587	6818.9	13.9	13.9
23588	6823.4	13.9	13.9
23589	6823.1	13.9	13.9
23590	6835.0	13.9	13.9
23591	6847.1	13.9	13.9
23592	6844.9	13.9	13.9
23593	6826.5	13.9	13.9
23594	6848.1	13.9	13.9
23595	6831.8	13.9	13.9
